Praça Campo de Bagatelle
Praça Universidade Mackenzie
Parque da Independência
Praça do Patriarca
Largo Săo Francisco 
Largo do Arouche
Largo da Pólvora
Parque Ibirapuera
Praça Lasar Segall
Praça Cílio Carnelos
Parque Ibirapuera 
Parque Buenos Aires
Viaduto Deputado Luís Eduardo Magalhăes
Largo do Arouche
Parque Buenos Aires
Largo do Paissandu
Estaçăo Júlio Prestes
Praça Túlio Fontoura
Parque Ibirapuera 
Praça Silva Teles
Praça Monte Azul Paulista
Rua Silva Bueno 
Avenida Professor Francisco Morato
Rua França Pinto 
Praça da Sé
Rua 24 de maio
Praça Comandante Eduardo de Oliveira
Estádio Municipal Paulo Machado de Carvalho 
Praça Califórnia
Praça Dom José Gaspar
Praça da República
Praça Armênia
Alameda Casa Branca 
Praça Cláudio Abramo
Praça Mashiach Now
Praça da República
Parque Buenos Aires
Galeria Prestes Maia
Praça Cornélia
Praça Antônio Prado
Parque Ibirapuera
Praça do Acemista
Praça Joăo Nassar
Praça Ramos de Azevedo
Praça das Guianas
Parque da Independência
Praça Giordano Bruno
Rua Amambaí
Praça Marechal Floriano Peixoto
Cidade Universitária
Praça Willian Colgate
Praça Princesa Isabel
Praça Carlos Gardel
Praça Imigrante Italiano
Praça do Maçom
Praça Comandante Renato Pacheco Pedroso
Praça Yasuo Yamamoto
Praça Marechal Deodoro
Praça Heróis da Força Expedicionária Brasileira
Parque Ibirapuera
Praça Armando de Salles Oliveira
Praça Luís Carlos Paraná
Praça República Lituana
Avenida Paes de Barros 
Parque do Ibirapuera
Praça República da Coréia
Praça Armênia
Praça Rodrigues de Abreu
Praça Moraes Sarmento
Praça da República 
Rua Porto Seguro
Praça Domingos Correia da Cruz
Praça Israel
Praça Engenheiro Mário Ricci
Praça Professor Cardim
Praça da Sé
Praça Dona Micaela Vieira
Avenida Pedroso de Moraes 
Praça Professor Resende Puech
Praça Renê Barreto
Praça Marechal Deodoro
Praça Cláudio Abramo
Largo Săo Francisco
Parque da Luz
Praça Apecatu
Largo da Memória
Avenida Vinte e Três de Maio 
Avenida Sargento Mário Kozel Filho
Praça John Lennon
Praça da Sé
Parque Guarapiranga
Parque do Povo
Praça Joăo Duran Alonso
Praça Padre Bento
Praça Padre Charboneau
Praça Dia do Senhor
Avenida Paes de Barros 
Praça da Sé
Praça Padre José Kentenich
Praça dos Omaguás
Praça José Moreno
Estádio Municipal Paulo Machado de Carvalho
Praça Friedrich Naumann
Avenida Pedro Álvares Cabral
Praça Oswaldo Cruz
Praça Eisenhower
Parque Ibirapuera
Largo Mestre de Avis
Praça Adib Zarzur
Praça Comunidade da Villa de Arouca
Praça Hussam Eddine Hariri
Praça José Alves Pereira
Praça José Augusto Velloso
Praça Máximos IV Sayegh
Avenida Rebouças 
Praça Uirapuru
Praça Professor Jairo de Almeida Ramos
Praça Professor Mário Olavo Guzzo
Largo do Arouche
Largo Săo Francisco 
Praça Panamericana
Praça Cedro do Líbano
Parque da Aclimaçăo
Praça Raul Cortez
Praça General Enéas Martin Nogueira
Avenida Professor Frederico Herman Júnior 
Praça Francisco Ferreira Lopes
Rua Engenheiro Edgar Egydio de Souza
Praça Ramos de Azevedo
Praça Coraçăo de Maria
Praça Salah Saliby
Praça Salvador Allende
Praça General San Martin
Praça Padre Bento
Largo Săo José do Maranhăo
Rua 13 de Maio 
Largo Los Andes
Praça Amadeu Amaral
Praça Engenheiro Maury de Freitas Juliăo
Largo Săo Bento
Parque Burle Marx
Avenida Rubem Berta 
Praça da Sé
Praça da Sé
Praça da Sé
Praça da Sé
Praça Professor José Lannes
Av. Paulista
Praça Klaus Walter Zulauf
Estádio Municipal Paulo Machado de Carvalho 
Largo da Pólvora
Praça Libertador Simón Bolívar
Parque do Carmo
Rua José Paulino 
Parque da Independência
Rua Major Natanael 
Praça Marechal Floriano Peixoto
Avenida Brigadeiro Faria Lima 
Rua da Consolaçăo 
Avenida dos Metalúrgicos 
Praça da Sé
Av. Domingos de Moraes
Largo Săo Francisco
Parque Ibirapuera
Praça da Liberdade
Praça Túlio Fontoura
Largo Ubirajara
Praça Morungaba
Praça Renê Barreto
Parque Anhangabaú 
Parque Buenos Aires
Complexo Viário Ayrton Senna
Largo do Arouche
Praça Vicente Mateus
Avenida Juscelino Kubistchek 
Avenida Santos Dumont 
Praça Dionísio de Carvalho
Praça da Sé
Praça Washington Pelúcio
Rua Galvăo Bueno
Praça Dom José Gaspar
Parque Buenos Aires
Avenida Senador José Ermírio de Moraes 
Parque Ibirapuera
Praça Ragueb Chohfi
Largo da Matriz de Nossa Senhora do Ó
Centro Esportivo Tietê
Praça João Tadeu Priolli
Praça Soichiro Honda
Ruas Prates
Praça Vladimir Herzog
